genes	logFC.time1h.treatSW	logFC.time2h.treatSW	logFC.time6h.treatSW	logFC.time24h.treatSW	logCPM	F	PValue	FDR
Cars	-0.0540607842689844	0.741815332968614	1.08508631035936	0.183019716542644	6.3116564036414	16.1049750445647	3.799773512085e-07	5.92121157854987e-05
Nupr1	-0.184227456421856	1.27488500111224	2.18216628834916	2.01080677826616	4.40425442868948	15.9425556871708	4.20219181843386e-07	6.4959162006078e-05
Rbm15b	-0.00163103037347328	1.12537264505107	1.09951184332441	0.234606810570136	6.19704632209333	15.8997511798484	4.3156459159833e-07	6.61835127258296e-05
Rint1	-0.198852774345632	-0.247445432842183	0.603098728720958	0.353787815771394	5.41524218031426	15.8024032313386	4.58600273302303e-07	6.97758510316567e-05
Fam129a	0.199608559403681	-0.099841636935306	1.59285005828757	0.879564065486681	4.44950068443547	15.7260880006586	4.81055618911534e-07	7.26206072205279e-05
Atf5	-0.0574318854969266	0.405775959298883	0.923299935772431	0.832372687217166	7.20087439706793	15.4678180194318	5.66165213381421e-07	8.48062823113891e-05
Crem	0.612557328213411	0.818436962300861	0.139683201158112	-0.535099277552396	5.52107893675879	15.4362618489577	5.77616339100416e-07	8.55059841297867e-05
Ssr3	-0.120208185059368	0.171941333547221	0.6789241200535	0.551894971591809	8.89252135681895	15.4306280155966	5.79686587020755e-07	8.55059841297867e-05
Slc24a3	-0.171764019993894	0.154918281163511	1.01443957819664	0.482179064400186	5.30694201914035	15.346373805225	6.11608853061632e-07	8.95311959674993e-05
Tmem97	0.0777752317974437	0.201906267697735	0.799023817607905	0.936244515238181	5.19365272607056	15.3224820828293	6.20998118565968e-07	9.02221552259414e-05
Spcs3	-0.223764592405741	0.129611709493396	0.588276081882562	0.614265085427362	8.15929336340806	15.2756157025003	6.39865367886375e-07	9.22695410721524e-05
Elmsan1	0.559981247584338	0.557866707334643	0.598411881624289	-0.129013603472386	6.26966935256831	15.1477432196043	6.94519183348454e-07	9.94088457766088e-05
