genes	logFC.time1h.treatTg	logFC.time2h.treatTg	logFC.time6h.treatTg	logFC.time24h.treatTg	logCPM	F	PValue	FDR
Sars	-0.0835417801493147	0.268747050274615	1.09685652454193	1.10459150474633	7.67374750730448	38.570885051669	2.95734760354602e-12	4.57072103339296e-10
Dennd2d	-0.229385809574304	-0.0402514271143422	1.10318399512936	1.76338328485197	4.12634989588538	38.5435387252285	2.99533669103188e-12	4.59588834028326e-10
Derl1	0.0351622786251948	0.0082806285414477	0.830653852575161	1.26537348666177	7.65329036736914	38.3986851048102	3.14678124884375e-12	4.79352130669191e-10
Mex3c	0.0384878522062695	0.0859327479886585	0.923545298435283	1.23425625926094	7.13324232412254	38.3399155029551	3.21446671534419e-12	4.86165130219271e-10
Nnat	0.0367016048169678	-0.341364344570356	-0.808084754712101	-2.25277115385157	8.1888344649228	38.1853246644455	3.39950172134157e-12	5.10503896792102e-10
Nbas	-0.042105415626188	0.00356259393719597	0.571415226664763	1.13535899266675	6.74094192720314	37.9767402978172	3.66769415812028e-12	5.46899690873513e-10
Loxl2	0.0704456321695602	-0.0512824168736411	-0.646288822736492	-1.24521172313346	7.76219250358217	37.9396710650135	3.71722191546016e-12	5.50408789076598e-10
Ascc2	-0.207279870231434	-0.280284079359008	0.238966540742823	1.3484361922454	5.67970441738181	37.3468995500802	4.62226593704857e-12	6.79665687160184e-10
C1qa	0.221403272071379	0.0779750393945196	-1.25063754268954	-3.16852561090125	3.83533772867165	37.2417169097256	4.96191679550606e-12	7.2457673260721e-10
Mtss1l	0.1091597377989	0.0616901033390112	1.0282839419485	1.6801342339475	5.5262423107314	37.0495476846667	5.1609756975283e-12	7.48482872736056e-10
Psph	-0.0154202362658352	0.371674967358126	2.11602816919024	2.08536322357096	3.90246023778519	36.8866186730793	5.51065761179903e-12	7.93759620899542e-10
Slc1a5	-0.00819813618808405	0.172246152380945	1.38962844651152	2.40113171477756	3.778600807463	36.4123212850345	6.59458080318205e-12	9.39155455802824e-10
Slc3a2	0.250414967652916	0.839904169962446	1.41572880873346	1.58677608373933	7.45410657335578	36.3880355276141	6.60877316117034e-12	9.39155455802824e-10
Slc35b1	-0.121812326099759	-0.169727068133996	0.533398256567845	1.11367657197192	6.61907280760705	36.3525379327435	6.69849229564643e-12	9.4555917245345e-10
Hid1	-0.0328715323466088	0.0867529600417274	0.882440564759864	1.10565938906041	7.56078402843376	35.9194040769921	7.89324804871405e-12	1.10599847143815e-09
Prkcsh	-0.029994113405637	0.0733178849388662	0.116556312062342	1.21534949858679	7.51415643834362	35.9040761774843	7.9395375299234e-12	1.10599847143815e-09
Vimp	-0.0803773823658344	0.404292552244117	1.06954953839295	1.49984674618418	5.75917783211075	35.8051017967595	8.24779083447745e-12	1.14142956293611e-09
Lingo1	-0.0122602286814351	-0.44961903239931	-1.23298786512005	-1.12063209052188	7.06123970281714	35.6996352268182	8.58500164253713e-12	1.18038197908494e-09
Cnih2	0.199124040335712	-0.249683745415727	-0.726963553529622	-2.04401113152547	4.99533208689252	35.6270983700482	8.83603112139658e-12	1.20705885783517e-09
Rhobtb1	-0.0575493427583307	-0.0350418554843528	-0.487405586340994	-1.34957992560504	6.66323282621392	35.4514383839989	9.44363724632948e-12	1.28179214778064e-09
Fgfr2	-0.112615393495909	0.156249932746068	-0.187328239272941	-1.63239051963401	7.04927243443385	35.1655296944608	1.05455348423723e-11	1.42052526766963e-09
Sdc3	0.0765647482913563	-0.221629193013052	-1.0768267633077	-1.08743120541638	6.80657741611576	35.1523517403695	1.05999335171343e-11	1.42052526766963e-09
Slc43a2	0.0166094152315989	-0.34369711429273	-0.889426960220946	-1.2493753985532	7.29499986990426	34.8322459061519	1.20047623477147e-11	1.59867193679567e-09
L1cam	0.295474399050097	0.0734404892213014	0.593873172409522	2.18559833703259	4.67247978956164	34.7095530228791	1.26138246455374e-11	1.66928201902881e-09
Mrc2	0.0598947183303342	-0.270643407374092	-0.558141091076034	-1.34460626129653	7.80156092778963	34.4518685075856	1.39350082182493e-11	1.83266996281497e-09
Slc7a5	0.167666279733377	0.315563914988112	1.28484874014969	0.98825277415647	8.14447872028162	34.4310375964355	1.40496624580033e-11	1.83634291904791e-09
Dgkb	0.0516245692416435	-0.0768184345103084	-0.0959642923602233	-2.09380251164692	4.3929370680193	34.3887382520538	1.4320691451294e-11	1.86028417662392e-09
Sel1l	-0.0841824050134183	0.0124556692643251	0.659477610757527	1.24223821287689	8.199824657029	34.2774454275276	1.49276266157431e-11	1.92730223147405e-09
Prss53	-0.0224785532029922	-0.202848765912712	-0.543893295071496	-1.46318969929227	8.51529391659503	34.2452023278281	1.51191626345481e-11	1.94020090681165e-09
Tspan7	0.0460320988201715	-0.171424207365829	-0.713942362119572	-1.42691556914916	9.67350793101427	34.2015358968991	1.53827001170978e-11	1.96212826674355e-09
Tuba1b	0.0192044748467951	-0.2667195439289	-1.1699190316961	-0.997118033210834	8.0497076192428	34.0826479318234	1.61255923999174e-11	2.04457061961587e-09
Msmo1	0.0872609916422607	0.811828582389829	1.04323818038006	1.2790741108682	6.22061451839667	33.9720089551432	1.68542767019467e-11	2.12424080289893e-09
Lss	0.0427432620844754	0.838328099495959	1.04249062667234	1.35954035884634	6.16206098554444	33.8286599490253	1.78460638190964e-11	2.23593227991448e-09
Usp36	0.0250096755480441	0.412609943440913	1.13252382041342	1.26878971193437	6.28874504014889	33.7769089104046	1.82185975322934e-11	2.26917990675753e-09
Pfkfb3	0.105890632015582	0.46832496921635	-0.530831158367527	-1.35706085077304	5.39839007705128	33.6480024459339	1.91892657098064e-11	2.37610241017216e-09
Serp1	0.0607326198194666	0.117154772496316	0.721839695193647	1.25463318779604	8.99986865466857	33.5833589707634	1.96842862930467e-11	2.42322719749402e-09
Acvr1c	-0.0334973293999078	-0.303571842668199	-0.75504310715928	-1.64762603245945	7.02103544778845	33.5598858277737	1.98723681410208e-11	2.43224001744494e-09
Lgi2	-0.0500402805653853	-0.438234143651447	0.399607864679702	2.27335430241839	3.69307213106601	33.505236136002	2.0436560937096e-11	2.48691805334523e-09
Smyd5	0.0159089763293372	-0.197902935053943	0.730602356602789	1.38158146491987	4.97845205324118	33.3501925913471	2.16393089672573e-11	2.61823273184404e-09
Tmem108	-0.067597478794021	-0.263159470323728	-0.341398385908389	-1.4569775378546	7.08431325338362	33.3318568289186	2.17850726914555e-11	2.62089277936862e-09
Uba5	-0.094713010603706	0.0647946700765656	0.91676265133028	1.28033361646142	6.00851579978793	33.2609058556132	2.24233863287617e-11	2.68244509675254e-09
Klf6	0.0561751075242572	0.323500144501746	0.573830990563483	1.76939837256157	5.22819749489723	32.9157297695433	2.58093111927729e-11	3.06375438413575e-09
Dpp10	-0.0658670351502336	-0.449382930414036	-0.592730043141427	-1.85237465839348	6.46696864698206	32.9060497736641	2.59002566714036e-11	3.06375438413575e-09
Tapbpl	-0.0728009967459327	0.132788630600731	0.664574381929588	1.73047569496068	4.54354073037828	32.8715251827261	2.63014631114323e-11	3.09392877734149e-09
Fkbp11	0.311149809919374	-0.391526694631387	1.13552998877798	2.39438235776695	3.02315109461188	32.8768232227585	2.6698322221782e-11	3.12326118632051e-09
Acsl4	-0.0428637575933772	-0.0178734652050881	0.42123910457006	1.23189156503659	7.82641966284002	32.8053991503661	2.69837818944957e-11	3.13931097711018e-09
Atf5	0.144499465941493	0.122756596297127	1.18237023434044	1.57385510968409	7.38994118833285	32.7136986203922	2.80174586614412e-11	3.24175775790905e-09
Snhg1	0.255932248463126	0.836981495777682	1.46545432787025	1.65113277740284	5.69655534355713	32.6106154594958	2.92369277597362e-11	3.36447124122095e-09
Trpm5	-0.189343273525592	-0.221503055511959	-0.776271727269105	-1.53636979900851	6.92110902674233	32.5249360067719	3.02789860382334e-11	3.46555270472192e-09
Jun	0.685023858023308	1.21537846995656	1.61842231255704	1.80211695154027	6.46797463126643	32.5102444003782	3.04657509909794e-11	3.46818178216666e-09
Nol8	-0.149646889222519	0.132007084308411	0.78209996646383	1.35150689408959	5.88334282839979	32.4727308606386	3.09431506122826e-11	3.50369128911482e-09
Gpnmb	0.712634879342564	1.50133337065986	0.765971276113142	5.6956919890779	3.15422308849812	32.6233084916115	3.25777648525894e-11	3.66915740951451e-09
Fstl5	-0.0916890387746086	-0.212757007496677	-0.0944381678740436	1.1002277239324	5.8055207237684	32.2141392263512	3.44378952984925e-11	3.85813753994858e-09
Ppapdc1b	-0.0813381093979617	-0.0802773258540594	0.665701751290948	1.21304643649082	5.96156132997219	32.0777779027349	3.64445838317113e-11	4.06146114764555e-09
Mcfd2	-0.103626911833215	0.120545286819387	0.728733536439146	1.30488205240448	5.08419072656829	31.9450599859716	3.85332326241047e-11	4.27174171509316e-09
Clptm1l	-0.0279769250858104	-0.139426695893468	0.17169035506236	0.962365747744055	7.34007012652015	31.8669334031611	3.97886612831387e-11	4.38794330213114e-09
Pim2	0.127129669604249	0.226744786495256	-0.384159268410696	-1.18915702051841	5.61716662294948	31.7759750921197	4.13468145875064e-11	4.53615260142933e-09
Ankrd11	-0.0209739407517074	-0.059204014273718	0.884894904702307	1.00098734861609	7.73141830170389	31.5013468106417	4.63965643728307e-11	5.06392192799132e-09
Wars	0.0557321259150098	-0.0880429466136456	0.734661364990681	1.05812372898164	8.60327082676187	31.402460475123	4.83767027499751e-11	5.25296566168192e-09
Ins2	0.0443297465185689	-0.0843053204187887	-1.06467198761375	-2.03937432729107	13.2265763908924	31.1922783047346	5.28893709789533e-11	5.71367112810386e-09
Noc3l	-0.245223959708192	0.0649611052291308	0.771669195711871	1.32441282204285	4.81751410201261	31.1678440431636	5.34864266149105e-11	5.74884059464018e-09
Chrna4	0.0121350100503549	0.277562856322868	-1.13379407606206	-2.03583912587964	4.70420639373484	31.1072423698717	5.49368701859702e-11	5.86527867094777e-09
Hbp1	-0.0511437285569464	-0.170467350063778	0.874175564623804	1.20773328406035	5.50398452225021	31.0960237700716	5.51237581712764e-11	5.86527867094777e-09
Csn3	-0.154154102312206	0.0132613862266928	-0.41527175639402	1.42256073519558	3.76085223853889	31.0464321285217	5.65700020786527e-11	5.98906612006696e-09
Nptx2	0.109112923653939	0.238658210873418	-0.282548297116363	-1.45067632727659	6.63765326147486	30.9854861527356	5.77727194632671e-11	6.08596796972745e-09
Pcsk2	-0.0258053418500749	-0.171383656959031	-0.609236568029292	-1.57421486481709	11.3863694463895	30.8790154072138	6.04606535317542e-11	6.33759345485823e-09
Klf11	0.0923102821775216	0.0576786863990552	1.02535884629788	1.45724503322888	5.0921932500671	30.8503911668406	6.12443397809442e-11	6.38811650503307e-09
Glp1r	0.00355304971473776	-0.311743872102646	-1.17917993382401	-0.918047622820601	7.54966804659753	30.1761435680697	8.19441375466175e-11	8.50531945300039e-09
Syt13	-0.0590792332571022	-0.109302261700482	-0.693622593811554	-1.20911338098354	9.45459518857983	30.1185960163114	8.40271841390767e-11	8.67898339980883e-09
Fam84b	0.253104248019483	1.19421209335686	1.7647528694489	1.96872065776639	5.18421543455958	29.9386948831165	9.09778421677449e-11	9.35128558281471e-09
Stk40	0.207444166912409	0.358779663386747	1.48520091040319	1.34716336180693	5.93232100469942	29.7478551851463	9.89051488311437e-11	1.01169933398581e-08
Kdm4a	-0.0480833628288557	0.191716493785056	0.851893989179681	1.11926994108199	6.50833461115025	29.729079544476	9.97184234930526e-11	1.01511437453937e-08
Ppp1r15b	-0.109839060460185	0.179667331605491	0.30722749206088	1.14005817312947	8.00014502339144	29.7165644411544	1.00257009294608e-10	1.01571383483446e-08
Myo1e	-0.155758709694622	-0.14789167330274	-1.02462530766583	-1.15805774069597	7.27865313915977	29.6190026819488	1.04680234690542e-10	1.0554758520655e-08
Eif2ak3	-0.0194065814440793	0.164082238220668	0.707144065784935	1.23913964329301	6.69043461560415	29.5690376509106	1.07027642497531e-10	1.0740300010629e-08
Abat	-0.0497524439292632	-0.119889753422577	-0.668448178091951	-1.0564574996323	6.6281231654353	29.4678733063947	1.11943296265157e-10	1.11806007316908e-08
Ffar1	-0.038197001206329	-0.439949332759214	-0.927317190885067	-1.44655977782294	6.40628582140927	29.3755548713234	1.16640936179822e-10	1.15950947543265e-08
Dlgap3	0.175272674970364	-0.215961152492453	-0.6499960779555	-1.12597139205388	6.39083291082126	29.2625588340629	1.2266829167469e-10	1.21372822799995e-08
Foxa2	0.370985519373284	0.493963940013447	-0.203527557416741	-0.82282118422932	6.3853008204153	29.2472711769734	1.23508620476995e-10	1.21635885115344e-08
Hspa13	-0.0858837433896106	0.0303995289128548	0.620584425977908	1.02128934363001	7.95540609362626	29.1228834224848	1.30562994446089e-10	1.27988002055624e-08
Unc5c	-0.0352650297020387	-0.10468546209208	-0.504875373383406	-1.42877025607609	5.40516502785925	29.0771460455106	1.33326328898336e-10	1.30094547838404e-08
Trabd	-0.0890552494631784	-0.0454837150865239	0.86849304088571	1.00988489172942	6.00316333432494	29.0532745584676	1.34733450872708e-10	1.30864499485263e-08
Gng12	-0.0390353856608501	-0.0919125445488853	-0.57714644090878	-1.47454300580972	11.2196483595825	28.9895921018488	1.38615724792139e-10	1.34020518573003e-08
Ift172	-0.168202145577766	-0.138261596111528	0.611502552446421	1.30460012015072	6.1401744635262	28.9579635369893	1.40631555538693e-10	1.34780602189072e-08
Ucn3	-0.0150705668806125	-0.28721928926851	-1.73274718620653	-1.68903320317663	6.21445507662042	28.9574765094282	1.40674946083805e-10	1.34780602189072e-08
Epha5	-0.020178111624123	-0.130162700235466	0.151496702466749	1.35604146342724	4.88761242206664	28.9057739237959	1.44064904654284e-10	1.36945491942648e-08
Gramd1b	0.00109000516908933	0.0275890905671098	0.987798969690424	1.10292945215802	6.30505704684948	28.9018696646217	1.44228037702893e-10	1.36945491942648e-08
Nop14	-0.167774625166127	-0.0532087133692801	0.890881528251965	1.11026641497018	5.34253508346723	28.8398799984604	1.48350338228928e-10	1.40230806324077e-08
Ece1	-0.00295156712126995	-0.14018103134324	-0.784400646272038	-1.18440992981929	9.76479976964311	28.6845820784457	1.59089413670946e-10	1.49713744225272e-08
Zfand2a	0.20914590916407	0.305550466400635	0.522621125562842	1.40716175229936	6.16588188384508	28.6128706022527	1.64385052921586e-10	1.53539806048362e-08
Vipr2	0.06063549844163	-0.0478232749608315	1.1999278433039	2.13801972798341	3.20797567671297	28.6380439741455	1.64605346051658e-10	1.53539806048362e-08
Trp53	-0.00806000964440933	-0.152376017473252	0.666536187887616	1.03004593428259	5.84447079107684	28.4716748502899	1.75304524282434e-10	1.62802543734924e-08
Bnip3	0.0524712928223598	-0.0897842878425151	-0.950959591000419	-1.17430867411542	8.75905514956924	28.2833360947766	1.91021357263764e-10	1.76623852345106e-08
Aff1	0.0897975833660314	0.179698464881477	0.802712806470585	1.06949883407573	7.57966100518328	28.2015398639514	1.98328330180169e-10	1.82256539882126e-08
Cadm1	-0.0421658915962424	-0.22658790072	-0.567622650224948	-1.31679745637334	8.9912931236157	28.1959612717711	1.98834706303821e-10	1.82256539882126e-08
Gab2	-0.110772622282172	0.085471470091196	0.971000058244539	0.884918197957838	5.50409597305825	27.9579766302592	2.21953575489497e-10	2.02570905492009e-08
H13	-0.0981860090070493	-0.0351329382918261	0.696211374566691	1.21545833749106	7.32427016255384	27.9305232977294	2.24721911668245e-10	2.04217242818173e-08
Ube2g2	-0.113372061506351	0.374155295154026	0.706030148483276	1.38698703099117	5.05748334854628	27.8874662012012	2.2937943755993e-10	2.07558983371536e-08
Hyou1	-0.0521265880634959	0.0457826531918478	0.414406954610654	1.28362710445713	10.168801434805	27.8579878706827	2.32391850351103e-10	2.09390001673798e-08
Oxtr	0.00361696842342419	-0.25393553597399	-0.579522302081545	-1.55905481418714	6.51456074121722	27.8488331173332	2.33410073649049e-10	2.09416309298515e-08
Gpr155	-0.113186158913894	-0.221307738130077	-0.491449327760884	-1.47647943230292	6.61173154888358	27.7997004047292	2.38787320099594e-10	2.13336823451004e-08
Slc39a8	-0.176815568647549	-0.259597339998158	-1.13776562425722	-1.1571824449114	6.31077926204034	27.7274281192217	2.46960022237501e-10	2.19711408019195e-08
B3galt5	0.0345832826966576	-0.179299756187965	-0.460000720165241	-1.06388168705585	6.33071998837546	27.7142297455855	2.48473314966718e-10	2.20132802138296e-08
Arsb	0.0972611981270801	-0.228344679778562	-0.871448730229558	-0.721864961948364	7.74660972662083	27.6722707111181	2.53342254152186e-10	2.23511203725766e-08
Calr	-0.0578910033225612	0.0273376575822031	0.262085241395498	1.1239720063576	10.2305981390348	27.5951907056446	2.62609890323889e-10	2.30726216502823e-08
Sdf2l1	-0.00745883661728308	0.0786154313507315	0.218888297546349	1.1316571575719	6.27151871007469	27.5342654670799	2.70241357604918e-10	2.36450020906055e-08
Zfp869	0.0095785569822598	0.474098776622472	0.916864219651406	1.13208346756247	6.48817952071456	27.4865646460592	2.76329875117995e-10	2.40782254146026e-08
Cars	0.00805659900378545	0.450257380934498	1.5720984364864	1.20471320678612	6.52368062423314	27.4588606617924	2.79941852900994e-10	2.4292986857892e-08
Colgalt2	0.0582195824089177	0.158674028899974	-0.931555158561359	-2.06815358874311	5.17162154659248	27.4091861555888	2.86699484674601e-10	2.47778566877551e-08
Nipal1	-0.0295770836995924	-0.158766939841119	-0.774167359890883	-1.66876418640549	7.10795039126108	27.3812571278819	2.90292611681109e-10	2.49572754903395e-08
Srprb	0.00451957570733404	0.0699568818409881	0.672701931471838	1.09285480784578	6.47768748212467	27.3752486025145	2.91132853788318e-10	2.49572754903395e-08
Rpl12	-0.14579009302123	-0.16432833101764	0.0791381539646712	1.0207149734606	6.56338557793207	27.3179279614173	2.99077531872567e-10	2.55349502414102e-08
Ssr2	-0.0450655627245383	-0.0566286705384443	0.125821625332261	0.99049148935463	8.04649706482691	27.302957293631	3.01158969078308e-10	2.56093976355988e-08
Kcnh1	0.0407639268175952	0.117173413847702	0.795223387456907	0.965794848342056	5.82346323289488	27.2146096663521	3.14029799283735e-10	2.65970678801352e-08
Nme2	-0.215103811678662	-0.254283664288296	0.0310737131291763	1.1866882669198	5.71243675153664	27.1979908509511	3.16516623470334e-10	2.67008883878918e-08
Sepn1	0.0720149060482666	0.0177811573394224	-0.375830186322054	-1.10782808205477	7.73013015009774	27.1720151470177	3.20335347527663e-10	2.69157962244077e-08
Necap2	-0.0455989322673439	0.0656459835617644	1.42898801163431	1.53573626823835	4.10822985151526	27.0942211162039	3.33014289098631e-10	2.77815808824054e-08
Rundc3b	-0.0241957386763952	0.137898700733466	1.2207523123936	0.446683079507307	6.04670504337062	27.0887159477135	3.33263509215594e-10	2.77815808824054e-08
Hepacam2	-0.135331716201922	-0.283490841064227	-0.895111891803517	-1.32205055752248	8.16139777622263	26.9837409584341	3.50198711852289e-10	2.90788530382759e-08
Dusp8	0.178030917683195	0.572868917218471	1.31090627355347	1.08625438805121	6.97132091773759	26.8232078845794	3.78010279489807e-10	3.1265584601239e-08
Tmed3	0.160958293025919	0.00911071793573318	-0.106377057160896	1.07576537444779	6.3425302983103	26.7995294355514	3.82342223482588e-10	3.15008336187561e-08
Suclg2	-0.033738872229815	-0.149845687491825	-0.370161967563883	1.16060900102156	4.84453352990386	26.787655601603	3.8476758584204e-10	3.15777862892223e-08
Sez6l	0.141607421037428	-0.14703935194572	-0.916352099477929	-0.842900193913551	7.67960298352555	26.7660348338048	3.88447040092323e-10	3.17566703741886e-08
Paqr3	-0.0427024432380916	0.0442236823323336	0.929199197837008	1.52160622929119	4.44060042745852	26.6154270661641	4.18096893349996e-10	3.40491677684339e-08
Ptprm	0.260158998301454	0.350821311680596	0.0455342342489471	1.61533812403563	4.21120465963547	26.5376631428611	4.34132896629e-10	3.52196549931895e-08
Pard3b	0.188351784406637	-0.140584295410928	0.473117164719261	1.66375143643114	4.27794895201426	26.5284680931295	4.35986373884083e-10	3.52350209184029e-08
1700001L05Rik	-0.106036750167625	0.0136692527256508	-1.05768672679425	-1.17762387337101	5.52841265954751	26.4429093833655	4.53728121121084e-10	3.65294267552009e-08
Gap43	-0.00553056981883529	-0.563755226832393	-0.360441242423537	1.04711412937519	4.90703417734055	26.4253416524259	4.57740529800979e-10	3.66879300269025e-08
Hbs1l	-0.148199656968944	0.104616726143783	0.75353297843215	1.15060560797552	6.59158292767656	26.4176495792809	4.59162248849021e-10	3.66879300269025e-08
Gm16973	0.0198604667526185	0.169882496568807	1.83185214201432	1.41603902272682	3.9880529101156	26.3333637152969	4.79362959725275e-10	3.81580124406878e-08
Sec24d	0.0187761853638476	0.0948356330146496	0.839757136286544	1.15231409011694	7.46782517509567	26.2827772393373	4.90033684008847e-10	3.88015407348408e-08
Dnaja3	-0.0946301157694326	0.0787735863352642	0.629371445115699	1.10030321337998	6.41582997866393	26.2784955757088	4.91112350851862e-10	3.88015407348408e-08
Gpi1	0.100118881835945	-0.135915194078036	-0.706407316957765	-1.17083718738104	10.2210316496221	26.2217728045673	5.04720097567923e-10	3.97284139252907e-08
Lbh	0.116669023457688	0.326523927989918	-0.249524114924336	1.16131782929444	5.20744245379407	26.0544833795734	5.4772032167427e-10	4.29534447819667e-08
Dmrta1	0.0473741077920841	0.185288602448482	1.35993557882472	1.73217743149171	4.2253789649034	26.0264293203562	5.56079349964331e-10	4.34480596167702e-08
Fdps	0.17307709514605	0.225461266528109	0.505894787442815	1.12868381206085	5.65726100246639	25.9224699099706	5.84048423548371e-10	4.54655930890191e-08
Galr1	0.0409549195843582	-0.0555785597930964	-0.542639209179504	-1.2195975503675	6.50286956728778	25.8164760480216	6.15069737239096e-10	4.77050791805883e-08
Rexo2	-0.0359851529572448	-0.352046450839674	0.0852318202663695	1.02121769050589	4.63694955635148	25.7561896658639	6.34042649767461e-10	4.89971498765555e-08
Slc44a3	-0.0761336024287979	-0.0933815778342391	-0.391138342016408	-1.01126042821107	6.88738565791509	25.741429346109	6.3811882892315e-10	4.91328293949774e-08
BC003331	-0.0586089805572085	-0.119134526507412	0.279268902578905	1.02491015205556	5.99080562472351	25.688178775625	6.55142173306455e-10	5.02607984695322e-08
Vat1l	-0.0127922656894721	-0.133218726976116	-0.886093278378476	-1.28169393000133	7.77503200197158	25.6364690700593	6.71916543565516e-10	5.13615916731272e-08
Rrbp1	-0.136690692623176	-0.0398304722339467	0.487826031610476	1.05333085707136	7.60402389808907	25.598893353888	6.84483596240807e-10	5.21340131899383e-08
Arpc5l	-0.0587037063644197	0.217665580201165	0.734913398576857	1.28092774918023	5.22600887768637	25.5720720359389	6.93890042831745e-10	5.26610314226501e-08
Eif1	0.0286444974732793	0.212713561754269	0.835968046288464	1.10385769962044	8.72099548898118	25.4741376802272	7.28013131288942e-10	5.50533930068288e-08
Peg13	-0.0591675156981597	-0.166442418083334	-0.706930821383131	-0.976441205693281	8.38512218843664	25.3583726019355	7.71041368204522e-10	5.80997506418596e-08
Cdh22	0.0738584908065611	-0.153894953918273	-0.978563513882782	-1.28803368634872	6.07914630596222	25.3068940515347	7.91199831189438e-10	5.94073234950538e-08
Myc	0.334138984181451	1.06250565686144	1.18930630019422	3.2143901326874	3.72591363803729	25.3148902290186	7.98179943744126e-10	5.9653330282805e-08
Rgs7bp	0.123013143782092	-0.0068176026236569	0.915132418154284	1.0792559480291	5.7447463289885	25.28443192952	8.00110786828971e-10	5.9653330282805e-08
Slc2a2	-0.159211085043751	-0.374329365533327	-1.54332180803809	-1.40823559005387	6.42119212390767	25.2488566761736	8.14364291643846e-10	6.0502980741287e-08
Syt4	0.0403553230299163	0.0592065605571431	0.46231018466296	1.16995959642419	9.0229290222759	25.2404019458133	8.17663458900333e-10	6.05356855900547e-08
Hpca	-0.0104961046030682	-0.169153658900839	-0.507889061247844	-1.08315099622851	5.85874326200703	25.2333412055956	8.20744527211841e-10	6.0552071843845e-08
Ncald	0.0772052708698261	0.00750899621906847	-0.238253661946852	-1.15449424763689	6.10164581824405	25.095784178499	8.79077365601997e-10	6.46305004835302e-08
Pde4d	0.29318299097351	0.18187028753819	0.127293575728418	-1.04615987947108	6.44511281773867	25.0360709377906	9.0571538259549e-10	6.63585381006122e-08
